,H3K36me3,POLR2A,H3K9me3,H3K9ac,H3K4me3,H3K4me1,H3K27me3
0,1.42275828355,1.34807617404,0.909746323136,1.84147139154,1.94183637485,1.39936051416,3.93467203564
1,0.417398509074,0.675755767651,0.512347972559,1.31308399616,0.504452471535,1.95311490112,0.465768683465
2,0.560004851127,0.862881916229,1.36905819777,1.37125869948,1.08135013618,1.57843669287,3.88727066623
3,2.8696270336,2.21201901066,0.323241691436,3.22832673693,1.99828726059,3.5071615908,0.865413572814
4,2.25083758624,9.8976799473,0.488843243763,4.0812239828,4.90173367845,3.15215161857,0.672090994411
5,1.01925707291,0.634784032635,1.38630030451,1.71854092188,0.825507374273,1.35977769195,5.0395635774
6,3.73937445032,1.84175779497,0.296661796257,2.06618638109,2.41259693604,2.11075627581,0.744206916926
7,0.0835984720645,0.00496909720569,3.49776494859,0.121150486953,0.0738405750985,0.0314864872032,0.0627461102538
8,0.518122574694,0.936156151082,1.83548032809,1.78566946919,0.600055781044,1.47000732315,4.97936154633
9,1.94509440016,2.2849867574,0.658029857186,2.83362487795,3.07536151617,1.67575002123,2.7842876807
10,0.0102770433478,0.0,2.06803840492,0.0480625922287,0.101046622387,0.0273619154078,0.101161814824
11,0.00935527373028,0.0,3.09425278941,0.0504819614418,0.0173505046689,0.000339274648035,0.000993866074955
12,3.19662365894,3.5576197038,0.439991069915,3.58324488627,2.96347854656,2.72373431163,1.60572920194
13,0.0104196895494,0.0151382792321,2.49940368057,0.0330171508374,0.0187966508719,0.0040717883712,0.00845625077479
14,2.44091840476,2.49396449799,1.1987108394,2.62582558767,3.62163073274,1.60914549418,2.52445400104
15,1.545504978,1.00716708911,1.23773991813,1.48144936741,1.39131288863,1.97259895948,2.65060956825
16,0.0321381168146,0.431440958114,2.10681859422,0.50713292909,0.15893309259,0.304841780998,1.41687797908
17,0.0261947664448,0.0,1.57460539605,0.0129253971654,0.0242660083092,0.0,0.0
18,2.85878821523,2.75862877098,0.749118402148,2.35351597155,2.83520212859,1.56615261079,2.61912255751
19,2.82169992697,3.06050272161,0.635212088575,3.24364404275,3.17609500032,2.12411333486,2.12008332167
20,2.89805743531,2.65548373318,0.520946655182,1.62054652614,2.32740657558,1.08905056177,1.4731220479
21,4.10556187653,1.15098074181,0.457108454783,2.28396407798,2.94977103042,1.69702839122,0.936967763058
22,0.0512751546952,0.0,1.18247981134,0.0546644873963,0.110678931028,0.00332723137591,0.0
23,0.613609652418,6.39876450502,0.331410974451,1.82588137403,2.48004162021,2.03626560205,0.803481339666
24,0.953550032714,0.314268195173,0.376317779555,0.595516132066,0.523370872597,1.38252547214,0.304737674056
25,3.40811770999,4.7876165323,0.528612807569,3.61964462238,5.10193063407,2.22846781395,1.67226721355
26,0.0418388630715,0.0828303770223,1.00167004275,0.359189054082,0.325316817078,0.177524094687,1.23812515786
27,1.8738429845,2.49056955274,0.382181093624,1.84015233818,2.70933378778,1.24912970001,0.907606000525
28,0.00830545115783,0.0,2.62226533437,0.0328259199016,0.0190223846698,0.015054075099,0.0232931050484
29,2.04066035568,0.88834400556,0.361931803817,0.808626103483,1.18903440715,1.40846243403,0.383186419524
30,1.91645533916,0.234463405926,1.58735612938,1.65863667733,1.23437109061,1.41542107405,2.62460653132
31,1.49883041674,0.463975850038,0.511422892572,1.3182791536,0.551375575061,1.6960905893,0.299534983093
32,2.68018274056,1.36752638117,0.301145132035,1.35436288544,1.09016431604,1.69207264154,0.400459270176
33,0.0359454169019,0.0,3.51775895296,0.0942694339438,0.0644253258773,0.0165180137077,0.0520645422263
34,4.08433824574,12.5169745072,0.241389494445,6.15662517781,3.52202895665,5.36238322119,0.391379043018
35,3.98597335129,1.00150884703,0.650898537356,2.33884730287,1.26384945397,1.96541881601,1.49520796068
36,1.48170603266,0.788889519881,2.04836176976,1.44268235372,1.53566927746,0.88110400037,1.60914177999
37,1.63488911539,1.44709541033,1.55407617491,2.32410572169,2.60063071493,2.14241411021,3.0040633486
38,1.790654423,1.55743113077,0.548598881353,1.35378621387,1.19354183363,1.21438797605,0.836381015396
39,0.0435680600721,0.0,3.41134181202,0.0906209537877,0.0729585634049,0.0154840269713,0.0854016408391
40,0.00536552463943,0.0,1.85433993901,0.0790437749728,0.0805779665228,0.0372874537317,0.00808844466032
41,2.85791689072,6.07978110812,0.253301819601,4.03157057246,6.61078926112,2.57423820258,1.28732534846
42,2.94417801762,3.59156915624,0.209887519638,3.12445957099,3.6128566875,2.58226848253,0.961228929885
43,3.78832454434,1.66465481806,0.234284227631,2.14210022142,2.48461696681,1.67979417503,0.236512622627
44,3.24717194555,6.76159927799,0.623311443722,4.55374336113,3.80079476075,3.6714781524,1.10316217313
45,2.43520251595,0.641786107202,0.331512414911,1.18591513254,1.12429417887,1.84628490218,0.45742842368
46,0.135568922556,0.0,0.751108409003,0.737529790664,0.320706481318,1.35735129326,1.38571183915
47,0.0125780279528,0.0,3.12280093441,0.0590044380599,0.006552748427,0.0112557289267,0.0195835371876
48,0.591528454863,3.3546302694,0.136212920454,1.15630603041,2.66944615071,0.566963034245,0.296722154579
49,0.0600801182061,0.0,3.05369323466,0.37110472364,0.122719316831,0.129668430654,0.800635173925
50,1.28850420934,0.816807659343,0.411608329887,1.2874320541,1.59888384738,2.29014197996,0.289615967495
51,0.00418235766765,0.0,0.939446759705,0.0817083953115,0.0738168268031,0.00520845080363,0.336626815098
52,2.15790119638,4.19502067339,0.552640978842,3.74302798319,2.85549789686,2.93344722504,2.27494069338
53,3.50573946051,2.21964753346,0.561728333662,4.05691571389,2.97847389884,3.11005682692,1.47027171501
54,0.0566131638237,0.431440958114,0.131140897412,0.0980142809663,0.591646034652,0.0256070465386,0.0729835238439
55,1.85803990937,2.0822330831,0.770082764055,1.62696945427,2.31462524296,0.942055725812,2.77709934116
56,0.0424014024069,0.0,1.27327733859,0.200920327629,0.638943139906,0.220711027585,0.371910102547
57,2.0565037869,1.35684644926,0.989526751152,1.96162190654,2.48861807963,1.2674533388,2.25596847759
58,0.428141350715,0.338645788107,1.69595812047,1.00680492123,0.989645618264,0.648532147073,2.63835313681
59,1.05854922258,1.22048281528,1.24222491686,1.33101961816,1.06608354444,0.726365495052,4.15502527099
60,2.86190205389,0.508534506368,0.637411944939,2.39076100061,1.43206496365,1.86642237342,1.33486840107
61,0.233044585566,0.66625800417,0.871354553407,1.20056770365,0.410775623755,1.97138960414,1.90160423377
62,0.538850009109,0.823274221713,1.42103534756,0.72869412173,0.552514780795,0.319484406842,1.88561397339
63,0.2648367931,0.0,3.15171354445,0.686060196311,0.218394074782,0.297709993913,0.159693650836
64,3.35790811946,3.50280548371,0.412949980947,2.34161466354,3.87868679506,1.41411545161,1.73988236987
65,0.235381438605,0.28468030433,1.19291071775,1.54706067195,1.02584087035,1.48027400798,2.81397864835
66,0.00725033714097,0.0,1.20956108847,0.0125873483164,0.0216726944441,0.00213392054489,0.00427549934131
67,0.030363366357,0.0,0.501747800749,0.0824839191414,0.151894097813,0.0270249805849,0.133628106606
68,2.06565131852,13.5988775437,0.418882584948,4.77011782388,3.08335756725,3.80117232114,0.939353458353
69,0.0028409765078,0.0,0.945113290366,0.137615709358,0.190330714028,0.137799323081,0.275138383782
70,2.6108780473,3.57371032969,0.526002048641,2.65214235913,3.22906939005,1.83431529259,1.86461777122
71,0.00473266788708,0.0,2.12042713691,0.0440612427815,0.0704105296231,0.00146941019977,0.000730640888087
72,2.53515077519,5.00424359395,0.543981400266,4.08120409758,5.00176149896,2.78692830952,1.75076280727
73,4.802272958,1.5550735299,0.118829462246,2.51590535881,2.08502434754,2.70131878661,0.329305126655
74,0.165545695984,0.430804405881,0.547753544179,0.883884394188,0.531740484369,1.47542916601,0.558010170758
75,0.025066630495,0.0,0.576106984464,0.274376353981,0.0,0.238942945223,1.00567995471
76,3.55727863308,3.87070909854,0.340584961483,3.03707062933,4.25321997547,1.85225239226,1.61197993197
77,2.47160828852,2.42314216803,1.13261600448,1.74043455616,2.09743520675,1.16710010959,2.60371659156
78,1.45890907905,0.202282154132,1.10404915121,1.18743966656,0.986694180103,0.430836686152,2.96615475453
79,1.69212137821,0.954121069666,0.56201341224,2.06132245471,2.77808747799,1.85920635263,1.64875506032
80,0.179070945402,0.0,2.73613193187,0.443228439822,0.210799369892,0.824657338291,0.422149303385
81,4.03675475543,3.95605424981,0.250330667305,2.65606969135,2.44617417604,2.53888812408,0.764322599597
82,3.98553921768,1.55601657025,0.679010848677,3.42433541363,1.441882509,3.41647698712,1.18558846647
83,1.79676286643,2.16922855498,1.32269214669,1.78042374646,2.98323712839,1.16573833135,1.45909540971
84,0.0,0.0,1.0675361285,0.00517015886615,0.0,0.0,0.0257155033482
85,0.996487987585,2.6091568762,0.690834482719,2.49573511082,2.60257570033,2.17433868468,2.07778016674
86,3.52035098299,2.01178796928,0.272043360482,2.08024125911,2.07624412774,1.93950915209,0.888833808095
87,0.0335138923632,0.0,1.94759310146,0.317421240746,0.0847457923774,0.288425567683,0.00969696585501
88,0.787149980115,6.72340614399,1.40678795169,2.36683907324,0.767157812308,2.435294705,3.99849198925
89,4.0101766062,2.96746505552,0.573797135282,2.30165927812,2.81782075114,1.57131239323,0.34376014821
90,1.84743464528,1.55702697062,2.42549130752,1.32266867529,1.28636306425,0.948559771232,2.98887050277
91,2.38434284547,3.36099579174,0.304670603789,2.30276887375,1.92822147706,2.4751372478,0.70410723363
92,1.71967816245,0.669087125207,0.355607018799,1.74059363797,1.37871679271,0.847054144712,1.21721716043
93,0.286065009814,0.431440958114,1.36654435902,1.35285160823,1.19829624238,0.718808327754,2.60235393241
94,1.99695884538,3.17144468227,0.871423447396,2.25939919496,3.07164134568,1.74736504986,2.79058216584
95,3.6243797925,0.915692175583,0.233379578275,1.73389894508,1.49479846096,2.94050507365,0.121497523192
96,0.0878570265317,0.0,0.579560949008,0.346448368575,0.108548708925,0.789561832768,0.561865621041
97,3.09347259423,2.63886264709,0.409453610965,2.66865703967,1.67444719168,3.0340419242,1.08537676261
98,0.849133254496,0.87914936219,1.10389948495,1.38165204448,0.913309572277,0.711110302982,3.36476797577
99,2.13485512158,1.48151638295,1.17811177401,2.01044941714,2.57318480986,1.49015040998,2.67152867809
100,3.29697043449,1.65149940524,0.479987990419,2.27766377541,1.10665038276,3.47730074212,0.97878931412
101,1.88040084795,0.516786109392,0.759168213924,0.963253624033,1.03596714354,0.835008724794,0.956019988193
102,1.61280333192,1.7493398411,2.20181231976,1.38478065344,1.72381277347,1.08486461456,0.76013877763
103,0.739797751127,0.188338629022,1.49711866276,1.14476407686,0.748726760196,0.724963404965,4.77431116965
104,0.19669738173,0.0953413789407,2.47709290588,0.474008118939,0.51347614529,0.266021273822,0.568841435756
105,3.22216722496,2.51461708156,0.425329320247,2.10833775834,2.12898719211,2.76653439344,0.407989316287
106,0.921742102031,0.4264899963,3.20521299405,0.290667325716,0.81601399316,0.121570295779,0.0867538821025
107,1.56156027865,2.52021638361,0.531213344447,2.27527754825,1.57279855001,2.91609367777,0.121882984878
108,0.0906727804878,0.0,1.87374943484,0.0986837502554,0.249946060141,0.0116523292911,0.0171686718189
109,2.14642310098,2.4263249292,0.455459354395,2.61206368531,2.04649511297,2.22265373438,2.5502540976
110,0.268262474216,0.140748771582,0.3620509825,0.417947688649,0.64212303667,0.225451513357,0.16238146475
111,4.34263551906,2.57110519826,0.355510567214,3.26120894732,3.42565647378,2.14671283699,0.991145757245
112,0.174090637916,0.0,0.0921611531138,0.293963301993,0.616004661314,0.266922574473,0.440401435076
113,0.0862565409769,0.143813652705,2.21665699485,0.33677619445,0.383717833683,0.230833111223,0.83644768985
114,0.584209328945,0.0,3.37700283023,0.44235348986,0.0439010990021,0.136580274173,0.0545980432455
115,0.745784995288,0.461382489087,1.89048988247,1.0636740174,0.663363512136,0.572976384903,2.60110378641
116,0.206214996975,0.0,1.90582513028,0.962842662688,0.192460936131,1.11241839563,2.43508439678
117,3.27150482909,6.17844670427,0.445573066859,4.43807431331,2.4487829263,3.9589841688,0.990678202639
118,3.64716722151,4.09868910209,0.203512845869,3.84832821111,5.28119106793,3.03649874062,0.386582649507
119,2.23446585721,14.9674648453,0.372685601305,3.35966865735,3.7742904756,2.63612189838,1.76888159006
120,2.82989692871,8.1327799405,0.647167967403,3.92220182722,7.37464368553,2.6275674976,1.97576408548
121,3.39205716153,2.22828645662,0.697881268831,1.59938864524,1.48379231342,1.16865141367,2.9730722291
122,4.26567463488,2.73198788122,0.230053661526,2.94038865854,1.6264400124,2.60599430964,0.531170369435
123,0.41496142096,0.0,2.82955693335,0.159678368058,0.122950862711,0.12231436018,0.0501621085001
124,2.65638870245,5.6327799843,0.51614070548,1.96420300893,3.18449680799,1.80834323333,1.32531728559
125,0.583535198926,0.463268569778,0.398763560214,1.12336946707,0.722670130408,1.7158780227,1.1050498936
126,2.2240237208,3.34967930759,0.453929432691,1.31618325074,1.88200491924,1.05054873878,1.902247166
127,1.30616130581,0.431440958114,0.0400274080738,1.32831323884,1.30091737676,1.56646614736,0.0207149193233
128,3.51871105854,2.84291300187,0.373758209457,2.39356481753,2.56020280415,1.63637310363,1.14534626653
129,2.00289187744,1.31748630283,0.954939295661,2.39801413694,2.54191067956,1.87174664557,3.58209960823
130,1.76834622248,1.75087228166,0.610085381451,2.69253919658,0.894832210988,3.14699581383,0.589015666931
131,0.00953537525664,0.0,2.05237031347,0.044311515429,0.0260846959548,0.0188657975446,0.00405274605293
132,3.78364415592,1.27310446657,0.205200748619,2.89318113104,2.01278203273,2.4846696955,0.658226875202
133,0.0290426218303,0.0,0.945167336513,0.145500201629,0.413263088074,0.439896489167,0.0268281332937
134,0.914223488658,0.215720479057,0.456290833582,1.39392454338,0.803510515596,2.01174657421,1.31119688645
135,2.65386415432,8.1535268281,0.921432763113,3.38928770209,5.96156548411,2.10513367596,1.55728812777
136,2.07417424805,0.172576383246,0.381791961364,1.0419779097,0.564379191728,2.4664078281,0.23393232127
137,0.0332800105199,0.0,1.06525787553,0.179066463806,0.0395480364428,0.336457498544,0.649275829797
138,3.00868354717,2.92531115207,0.171359545699,2.3087543269,3.4436429578,1.70508674907,0.707795164349
139,0.0696784456166,0.0,0.551697527124,0.325534413121,0.148312854857,0.872895173766,0.2687313855
140,4.14910517265,2.12278381796,0.36188745826,2.01017765238,1.68901914578,2.32301585492,0.640699828194
141,3.68689372317,3.72453784497,0.599064124824,3.45889309638,4.44753327865,2.20105480834,1.63230849665
142,3.38054879907,4.91100047978,0.357307393737,3.60831352836,5.9893509898,2.14846489807,1.22788715659
143,0.563867504763,0.309384593383,2.87380825569,0.965990209953,1.27982685481,0.546103158693,1.10504691706
144,2.49466628671,1.96482456007,0.666136779261,2.38099072604,2.12596165927,2.12717248913,2.26348935596
145,2.3223366415,3.07808368805,0.448558077141,2.73499415496,1.26887142685,2.27060377137,0.316786997979
146,2.9948294874,13.3011125546,0.355607018799,6.09148117609,2.19496233175,4.57050683337,0.00801343589995
147,0.00555813321623,0.0,1.05657723281,0.0656610176001,0.116421268873,0.0392669458161,0.0159518630395
148,1.27894846546,0.881978483227,0.648769950637,1.15936835528,1.39122027027,1.18685291358,2.13214901655
149,1.48581007695,0.681110889613,1.02939617818,2.20799588469,1.04899545843,2.356578307,1.50161287539
150,0.0865156453719,0.431440958114,1.21148596279,0.792177707039,0.505742512871,0.791607307922,3.06613934854
151,2.04426488762,0.968408130902,0.741270347259,1.8671670811,1.68913646236,1.69461369166,2.38725881117
152,1.93844023243,0.540362118032,1.27488209342,2.06471288581,1.81092033384,1.60265154344,3.27432616295
153,3.2955465068,1.59633154502,0.195913126098,1.62255493401,1.71056834909,2.16177382358,0.387557763392
154,2.48404529948,1.67964915956,0.400759664583,2.49359148341,2.36084180077,3.32994931681,0.411663078684
155,4.04156079801,0.703743857908,0.497989514823,1.492127734,0.925072103023,1.15518104023,1.60297471357
156,0.874674855121,0.265937377461,1.85741284852,1.23427032167,0.680850739135,0.911340506691,4.67947152177
157,3.55728780492,4.57280263584,0.152210580016,3.45143897723,4.48130810446,2.73390787142,0.639024632546
158,0.00742001612529,0.0,0.698570010758,0.420307402182,0.0346392637696,0.0718981474816,1.20441566532
159,0.19352117458,0.28762730541,0.921930264827,0.910372178605,0.484795328853,0.442868067119,3.67983393942
160,3.15835875502,5.4663333633,0.409941412088,3.60667631139,4.62906524921,2.03572276262,1.84613227894
161,3.00946315331,18.6955390915,0.373336926669,4.69581004699,6.52073334988,3.37041518904,0.79968506296
162,0.0558840027829,0.0,1.1140823334,0.0612067268846,0.0289895442777,0.00835317581715,0.0356791670179
163,3.08992309331,1.3105903203,0.532246457337,1.60453891888,1.05242233747,1.54523925352,1.81766228722
164,0.0268551387081,0.0,2.46855361463,0.22034819383,0.313050030859,0.0668534844391,0.629486018518
165,0.0270385754479,0.0,2.37801384593,0.0751528990056,0.117069597339,0.0125133849496,0.0967529665757
166,3.45771834255,12.3283664381,0.499924089732,4.39935446329,4.6195564317,2.91372811453,1.75322142775
167,2.49163958051,0.899188969534,0.757283527767,1.33180641028,1.41675206273,0.592050639598,1.47332207127
168,0.70841434547,1.17125610924,1.72581404364,1.42802770667,1.49907434156,0.900303885677,2.27957873506
169,0.116567933591,0.0,1.28003818825,0.486264488709,0.225412487703,0.282794388467,2.38150869516
170,4.25765386343,2.44082417451,0.302400665608,3.22647741087,2.72279432165,2.30947762655,0.653701346659
171,2.33427837326,1.40041491322,0.349204629058,2.39411497547,2.29625593641,3.07405293442,0.434084030591
172,1.48715833698,4.36780924071,0.31395822631,2.24384894791,2.42289609682,3.15207440434,0.417386247101
173,0.244200159871,0.0,3.28265211526,0.318181298289,0.110895040517,0.17030495413,0.230707500195
174,2.37100470153,1.27275082644,0.408289540103,1.42852483733,1.24942157286,2.28446723543,0.0450990171748
175,0.0,0.0,1.15264633811,0.00258507943307,0.0,0.0,0.0
176,2.61288209368,0.476235374531,0.528061345428,1.00315664503,0.498286735509,1.32314304944,1.1285984772
177,0.00829592655788,0.0,1.27711877244,0.0172603765224,0.104658738127,0.0,0.0
178,0.0262222819558,0.0,2.40826305876,0.0852280803858,0.320181643988,0.0635402920141,0.143954312618
179,2.343239258,3.70614855823,0.735520945839,3.93339058128,4.74990132621,2.96842386744,2.54550562636
180,2.72242592878,2.96208972555,0.265690859491,2.57189552796,3.37593894225,1.50336106282,0.803843882007
181,0.109112758757,0.0,0.946630739882,0.764925004246,0.397610586531,0.711985397591,1.62376464166
182,1.61509170524,7.96892668045,0.574286045044,4.03447381552,3.85662819081,3.15733199147,2.73386929227
183,3.03303477438,9.85382857123,0.557944707417,4.03045699978,7.87546198934,2.23600243692,2.07989291349
184,3.60747609693,1.57959257889,0.411438074625,2.79755970565,2.83356587103,2.20423697056,0.68139624785
185,0.0244377045299,0.0,3.00470683631,0.0615476164802,0.0621072208305,0.00782170124535,0.0155518163175
186,1.11529996396,0.317568836383,0.597999831464,1.06753837973,0.824951664159,0.831344558595,2.91876588659
187,0.0116390611409,0.0,0.640139196673,0.23906019188,0.189867622266,0.0579808674367,1.41796560611
188,2.40194589362,5.60378149367,0.358945407736,3.39249916615,5.20283594186,2.14023807281,1.06421804146
189,0.232423521176,0.0,1.09530753335,0.0183739492012,0.0,0.0211005432826,0.0
190,0.832179113819,2.2416069015,0.87012079667,2.20012133504,1.10435036034,2.35525396596,1.00708428539
191,0.00584704608143,0.0,1.35403891205,0.0276802351603,0.0937297725529,0.0151480280785,0.0203523769815
192,4.84069378316,1.43754712683,0.328126631661,2.27773337371,2.28466320598,1.44759834964,0.671140883446
193,3.0945319414,3.57247258924,0.566021141923,3.37354854539,4.83625250336,1.77859469626,1.95445326322
194,0.639322897421,0.705865698685,0.987448053184,1.25223236261,0.680559652884,1.23134234915,3.63068653276
195,0.0998813048262,0.0,2.88093403233,0.114578674564,0.107066815288,0.0243014241,0.208411840699
196,0.00178850821314,0.0,1.36061591242,0.0768166296151,0.0,0.0535726368374,0.0
197,3.83117720113,0.943040345605,0.416321629052,2.33447255306,1.75462381201,1.91091648864,1.34689897281
198,0.011538170934,0.0,2.70087444274,0.0355614132268,0.00432218977517,0.000655151044482,0.0
199,3.41335967013,4.22274605955,0.352108154379,3.4416872622,4.31712663858,1.86736579093,1.01946906516
200,1.48618153634,0.326056199493,1.50139365361,0.907004946933,0.461424631283,0.523652870554,0.613371636498
201,3.21170674487,3.54913234068,0.642325986936,3.45241335332,2.3244427883,4.25267902274,0.83848542784
202,0.0322481788585,0.0,1.267947557,0.0247173364255,0.122811935183,0.0,0.0
203,0.0116060425277,0.0,1.61859064505,0.170018685791,0.19957402559,0.143736395439,0.0567416269309
204,0.0218198002003,0.0,3.35281510067,0.0688625390518,0.0,0.0108661480378,0.0
205,3.24073102303,1.95303655575,0.722522154545,3.64705657781,2.70951902449,3.57996993027,1.28011617316
206,4.02291903933,1.44355900903,0.310324662262,1.47596104493,1.4441979678,1.66295585726,0.441689085462
207,0.000990558394971,0.0,0.607911063376,0.08293465094,0.0719335869725,0.0118301560032,0.0377210721614
208,0.0140879416174,0.0,1.98790875565,0.118595490299,0.110864167733,0.0594268793849,0.00837597824176
209,2.34406013741,3.14881171398,0.536362279314,3.92757083835,5.35102530558,2.53874773457,1.92262454591
210,1.82669286349,3.69942939577,0.591169229941,2.98527955715,4.73025079912,2.12271746202,2.45861214462
211,0.0349171834227,0.0,1.40896642716,0.01256746309,0.0654811750938,0.00196545313345,0.0
212,1.75864700486,1.598983846,0.873186183273,1.59151409558,2.37529026373,1.22833450391,3.02850995375
213,0.112995197355,0.0794983011345,3.26354583217,0.172484453865,0.130517782096,0.0346032063094,0.365922736608
214,3.04187642524,9.05695947919,0.512484968653,4.07242808432,6.16927757559,2.97539186677,1.39487124222
215,3.26474977115,7.36101929766,0.306898968011,3.75319728797,4.39214750396,2.48668428496,1.10589165857
216,3.51064901382,4.66380602919,0.435919593495,3.0518055821,4.41275508735,1.854236564,1.35605837588
217,3.45575556943,4.02442467487,0.528197153695,3.25489339941,4.22506399636,2.05545684801,1.6856968748
218,2.39225355488,2.49669931499,0.257991362217,1.30189902977,1.97548770953,1.86069448143,0.980464509768
219,2.72526002641,0.0,2.2192678395,1.29550261527,1.05538612474,1.21174397362,2.4633752009
220,0.618291875202,1.54328552558,2.47432685178,1.0307705961,1.17458594419,0.741322125433,1.40058024232
221,3.59354407654,3.9423801648,0.609468701053,3.11502071685,4.05532542934,1.73568230285,1.70104866776
